Tyson Ross	statsd.aspx?playerid=7872&position=P
Dayan Diaz	statsd.aspx?playerid=11543&position=P
Frank Garces	statsd.aspx?playerid=13144&position=P
Scott Maine	statsd.aspx?playerid=885&position=P
Robinson Tejeda	statsd.aspx?playerid=2575&position=P
David Price	statsd.aspx?playerid=3184&position=P
Mike Nakamura	statsd.aspx?playerid=1734&position=P
Ryan Reid	statsd.aspx?playerid=9385&position=P
Jaret Wright	statsd.aspx?playerid=415&position=P
Henry Sosa	statsd.aspx?playerid=6936&position=P
Justin Nicolino	statsd.aspx?playerid=11754&position=P
Odalis Perez	statsd.aspx?playerid=668&position=P
Pedro Baez	statsd.aspx?playerid=5420&position=P
Chasen Shreve	statsd.aspx?playerid=10855&position=P
Francisco Cordero	statsd.aspx?playerid=1243&position=P
Sean White	statsd.aspx?playerid=5564&position=P
Scott Snodgress	statsd.aspx?playerid=12020&position=P
Jon Switzer	statsd.aspx?playerid=1786&position=P
Mason Tobin	statsd.aspx?playerid=2534&position=P
Aaron Blair	statsd.aspx?playerid=14934&position=P
Jon Leicester	statsd.aspx?playerid=2092&position=P
Dan Miceli	statsd.aspx?playerid=1463&position=P
Casey Coleman	statsd.aspx?playerid=8270&position=P
Scott Mullen	statsd.aspx?playerid=618&position=P
Mike Williams	statsd.aspx?playerid=1014&position=P
Jay Sborz	statsd.aspx?playerid=2271&position=P
Mike Fyhrie	statsd.aspx?playerid=1447&position=P
Stephen Strasburg	statsd.aspx?playerid=10131&position=P
Pat Dean	statsd.aspx?playerid=11350&position=P
Lou Pote	statsd.aspx?playerid=30&position=P
Jeff Bennett	statsd.aspx?playerid=1903&position=P
Danny Patterson	statsd.aspx?playerid=485&position=P
Kyle Kendrick	statsd.aspx?playerid=6230&position=P
Charlie Zink	statsd.aspx?playerid=4180&position=P
Carlos Rosa	statsd.aspx?playerid=8529&position=P
Scott Stewart	statsd.aspx?playerid=797&position=P
Juan Alvarez	statsd.aspx?playerid=1432&position=P
Rob Zastryzny	statsd.aspx?playerid=15094&position=P
Rich Garces	statsd.aspx?playerid=189&position=P
Doug Linton	statsd.aspx?playerid=1662&position=P
Steve Bechler	statsd.aspx?playerid=1590&position=P
Jason Vargas	statsd.aspx?playerid=8044&position=P
Brandon Villafuerte	statsd.aspx?playerid=1059&position=P
Collin McHugh	statsd.aspx?playerid=7531&position=P
Juan Minaya	statsd.aspx?playerid=10341&position=P
Danny Salazar	statsd.aspx?playerid=5867&position=P
Daniel McCutchen	statsd.aspx?playerid=263&position=P
Colter Bean	statsd.aspx?playerid=2246&position=P
Carlos Zambrano	statsd.aspx?playerid=305&position=P
Ronald Belisario	statsd.aspx?playerid=2203&position=P
Junichi Tazawa	statsd.aspx?playerid=4079&position=P
Scott Feldman	statsd.aspx?playerid=6283&position=P
Brian Anderson	statsd.aspx?playerid=44&position=P
Ben Heller	statsd.aspx?playerid=15100&position=P
Cesar Vargas	statsd.aspx?playerid=14099&position=P
Bob Howry	statsd.aspx?playerid=237&position=P
Edgar Ibarra	statsd.aspx?playerid=5195&position=P
Ismael Valdez	statsd.aspx?playerid=1283&position=P
Dave Lee	statsd.aspx?playerid=1843&position=P
Bobby Jones	statsd.aspx?playerid=1454&position=P
Jarred Cosart	statsd.aspx?playerid=10304&position=P
Paul Shuey	statsd.aspx?playerid=406&position=P
Sonny Gray	statsd.aspx?playerid=12768&position=P
Steven Brault	statsd.aspx?playerid=15291&position=P
Drew Smyly	statsd.aspx?playerid=11760&position=P
Shawn Hill	statsd.aspx?playerid=1882&position=P
Michael Belfiore	statsd.aspx?playerid=9324&position=P
Chris Saenz	statsd.aspx?playerid=1913&position=P
Logan Darnell	statsd.aspx?playerid=11261&position=P
Nate Cornejo	statsd.aspx?playerid=462&position=P
Sean Marshall	statsd.aspx?playerid=5905&position=P
Steve Smyth	statsd.aspx?playerid=1577&position=P
Todd Wellemeyer	statsd.aspx?playerid=1709&position=P
Chris Gissell	statsd.aspx?playerid=2015&position=P
Alex Wilson	statsd.aspx?playerid=9239&position=P
Greg Reynolds	statsd.aspx?playerid=5712&position=P
Hiram Burgos	statsd.aspx?playerid=9412&position=P
Carlos Carrasco	statsd.aspx?playerid=6632&position=P
Mike Pelfrey	statsd.aspx?playerid=5203&position=P
Luis Avilan	statsd.aspx?playerid=2882&position=P
Jason Karnuth	statsd.aspx?playerid=1162&position=P
Ryan Buchter	statsd.aspx?playerid=9456&position=P
Vince Velasquez	statsd.aspx?playerid=11189&position=P
Josh Collmenter	statsd.aspx?playerid=7312&position=P
Jumbo Diaz	statsd.aspx?playerid=3397&position=P
Brock Stewart	statsd.aspx?playerid=16727&position=P
Mariano Rivera	statsd.aspx?playerid=844&position=P
Elvin Ramirez	statsd.aspx?playerid=2247&position=P
Cody Allen	statsd.aspx?playerid=12183&position=P
Giovanni Carrara	statsd.aspx?playerid=643&position=P
Jason Grilli	statsd.aspx?playerid=521&position=P
Alex Serrano	statsd.aspx?playerid=2436&position=P
Jake Odorizzi	statsd.aspx?playerid=6397&position=P
Noah Lowry	statsd.aspx?playerid=1833&position=P
Matt Magill	statsd.aspx?playerid=3950&position=P
David Lundquist	statsd.aspx?playerid=1046&position=P
George Kontos	statsd.aspx?playerid=9486&position=P
Justin Freeman	statsd.aspx?playerid=7568&position=P
C.J. Wilson	statsd.aspx?playerid=3580&position=P
Kenta Maeda	statsd.aspx?playerid=18498&position=P
Jon Link	statsd.aspx?playerid=3894&position=P
Clay Hensley	statsd.aspx?playerid=4593&position=P
Brett Sinkbeil	statsd.aspx?playerid=9364&position=P
Brian Schmack	statsd.aspx?playerid=1809&position=P
Mauro Zarate	statsd.aspx?playerid=3621&position=P
Zach Lee	statsd.aspx?playerid=11468&position=P
Chad Smith	statsd.aspx?playerid=13604&position=P
Adam Kolarek	statsd.aspx?playerid=10843&position=P
Joe Nathan	statsd.aspx?playerid=1122&position=P
Steve Edlefsen	statsd.aspx?playerid=2185&position=P
Jason Marquis	statsd.aspx?playerid=105&position=P
Trevor Bauer	statsd.aspx?playerid=12703&position=P
Tyler Duffey	statsd.aspx?playerid=13758&position=P
Cody Anderson	statsd.aspx?playerid=12799&position=P
Enny Romero	statsd.aspx?playerid=4001&position=P
Cory Bailey	statsd.aspx?playerid=588&position=P
Peter Moylan	statsd.aspx?playerid=4891&position=P
Brett Tomko	statsd.aspx?playerid=1056&position=P
Roman Colon	statsd.aspx?playerid=2242&position=P
J.R. Graham	statsd.aspx?playerid=12042&position=P
Angel Castro	statsd.aspx?playerid=3243&position=P
Jeff Karstens	statsd.aspx?playerid=5879&position=P
Bobby Seay	statsd.aspx?playerid=1225&position=P
J.J. Trujillo	statsd.aspx?playerid=1524&position=P
Pat Neshek	statsd.aspx?playerid=4682&position=P
Doug Creek	statsd.aspx?playerid=1202&position=P
Jarlin Garcia	statsd.aspx?playerid=18282&position=P
Mitch Atkins	statsd.aspx?playerid=8369&position=P
Erik Hiljus	statsd.aspx?playerid=919&position=P
Shane Lindsay	statsd.aspx?playerid=3881&position=P
Evan Reed	statsd.aspx?playerid=1349&position=P
Brandon Cumpton	statsd.aspx?playerid=11366&position=P
Carlos Fisher	statsd.aspx?playerid=9832&position=P
Luis de los Santos	statsd.aspx?playerid=1203&position=P
Brad Boxberger	statsd.aspx?playerid=10133&position=P
Michael Fulmer	statsd.aspx?playerid=13218&position=P
Pete Walker	statsd.aspx?playerid=1325&position=P
Kelvin Jimenez	statsd.aspx?playerid=2902&position=P
Jason Grimsley	statsd.aspx?playerid=602&position=P
Ben Lively	statsd.aspx?playerid=14932&position=P
Aroldis Chapman	statsd.aspx?playerid=10233&position=P
Sun-Woo Kim	statsd.aspx?playerid=197&position=P
Adam Conley	statsd.aspx?playerid=14457&position=P
Brad Lincoln	statsd.aspx?playerid=4241&position=P
Brooks Brown	statsd.aspx?playerid=5679&position=P
Pedro Martinez	statsd.aspx?playerid=200&position=P
Andy Good	statsd.aspx?playerid=1690&position=P
Levale Speigner	statsd.aspx?playerid=5717&position=P
Luis Castillo	statsd.aspx?playerid=15689&position=P
Max Povse	statsd.aspx?playerid=16165&position=P
A.J. Ramos	statsd.aspx?playerid=8350&position=P
Ryan Rupe	statsd.aspx?playerid=1223&position=P
Yorkis Perez	statsd.aspx?playerid=1513&position=P
Cristhian Martinez	statsd.aspx?playerid=5337&position=P
Chang-Yong Lim	statsd.aspx?playerid=14445&position=P
Billy Buckner	statsd.aspx?playerid=8253&position=P
Ruben Quevedo	statsd.aspx?playerid=705&position=P
Juan Abreu	statsd.aspx?playerid=6306&position=P
Tyler Chatwood	statsd.aspx?playerid=4338&position=P
Dontrelle Willis	statsd.aspx?playerid=1703&position=P
Yhonathan Barrios	statsd.aspx?playerid=11166&position=P
Rob Scahill	statsd.aspx?playerid=9286&position=P
Tyler Cravy	statsd.aspx?playerid=10770&position=P
Wil Ledezma	statsd.aspx?playerid=1669&position=P
Philip Humber	statsd.aspx?playerid=8586&position=P
Jeff Ridgway	statsd.aspx?playerid=2819&position=P
Eric Knott	statsd.aspx?playerid=62&position=P
Joe Rodriguez	statsd.aspx?playerid=1180&position=P
Pete Munro	statsd.aspx?playerid=1546&position=P
Taylor Hill	statsd.aspx?playerid=12515&position=P
Adam Ottavino	statsd.aspx?playerid=1247&position=P
Tommy Milone	statsd.aspx?playerid=7608&position=P
Rob Wooten	statsd.aspx?playerid=8532&position=P
Paul Abbott	statsd.aspx?playerid=1061&position=P
Todd Ritchie	statsd.aspx?playerid=253&position=P
Jose Valdez	statsd.aspx?playerid=14470&position=P
Anthony Swarzak	statsd.aspx?playerid=7466&position=P
Carl Pavano	statsd.aspx?playerid=790&position=P
Bryan Price	statsd.aspx?playerid=8436&position=P
Mike Dunn	statsd.aspx?playerid=9948&position=P
Randy Williams	statsd.aspx?playerid=2362&position=P
Johnny Hellweg	statsd.aspx?playerid=10065&position=P
Dave Manning	statsd.aspx?playerid=1785&position=P
Scott Dunn	statsd.aspx?playerid=2634&position=P
Jeff Bajenaru	statsd.aspx?playerid=2920&position=P
Mark Buehrle	statsd.aspx?playerid=225&position=P
Jacob Turner	statsd.aspx?playerid=10185&position=P
Jamie Walker	statsd.aspx?playerid=502&position=P
Zach McClellan	statsd.aspx?playerid=2965&position=P
Gio Gonzalez	statsd.aspx?playerid=7448&position=P
Miguel Gonzalez	statsd.aspx?playerid=15675&position=P
Arquimedes Caminero	statsd.aspx?playerid=8992&position=P
John Danks	statsd.aspx?playerid=6329&position=P
Chris Sampson	statsd.aspx?playerid=2651&position=P
Deunte Heath	statsd.aspx?playerid=7371&position=P
Chris Schroder	statsd.aspx?playerid=3553&position=P
Luke Hudson	statsd.aspx?playerid=1542&position=P
Joe Blanton	statsd.aspx?playerid=4849&position=P
Anthony Telford	statsd.aspx?playerid=1282&position=P
Phillippe Aumont	statsd.aspx?playerid=5362&position=P
Dewon Brazelton	statsd.aspx?playerid=1195&position=P
Jeff Fulchino	statsd.aspx?playerid=3532&position=P
Daniel Davidson	statsd.aspx?playerid=5869&position=P
Nelson Cruz	statsd.aspx?playerid=554&position=P
Jason Davis	statsd.aspx?playerid=1598&position=P
Santiago Casilla	statsd.aspx?playerid=2873&position=P
Brad Bergesen	statsd.aspx?playerid=8375&position=P
Nick Rumbelow	statsd.aspx?playerid=14867&position=P
Jeremy Hellickson	statsd.aspx?playerid=4371&position=P
Jeremy Griffiths	statsd.aspx?playerid=1731&position=P
Erik Goeddel	statsd.aspx?playerid=11712&position=P
Andrew Werner	statsd.aspx?playerid=11783&position=P
Gonzalez Germen	statsd.aspx?playerid=5876&position=P
Kevin Cameron	statsd.aspx?playerid=3523&position=P
Scott Munter	statsd.aspx?playerid=3470&position=P
Casey Lawrence	statsd.aspx?playerid=11121&position=P
John Lackey	statsd.aspx?playerid=1507&position=P
Matt Moore	statsd.aspx?playerid=1890&position=P
Kendry Flores	statsd.aspx?playerid=12118&position=P
Dylan Floro	statsd.aspx?playerid=13394&position=P
Jimmy Haynes	statsd.aspx?playerid=329&position=P
Denny Stark	statsd.aspx?playerid=452&position=P
Yhency Brazoban	statsd.aspx?playerid=2150&position=P
Zeke Spruill	statsd.aspx?playerid=3873&position=P
Hayden Penn	statsd.aspx?playerid=4893&position=P
Jason Kershner	statsd.aspx?playerid=1566&position=P
Scott Chiasson	statsd.aspx?playerid=269&position=P
Chris Hammond	statsd.aspx?playerid=92&position=P
Daniel Norris	statsd.aspx?playerid=13475&position=P
Chad Bentz	statsd.aspx?playerid=1889&position=P
Luke Hochevar	statsd.aspx?playerid=6943&position=P
Adalberto Mejia	statsd.aspx?playerid=13188&position=P
Lenny DiNardo	statsd.aspx?playerid=1894&position=P
Jaime Garcia	statsd.aspx?playerid=8137&position=P
Allen Levrault	statsd.aspx?playerid=925&position=P
Manny Corpas	statsd.aspx?playerid=2807&position=P
Kendall Graveman	statsd.aspx?playerid=15514&position=P
J.P. Howell	statsd.aspx?playerid=8245&position=P
Luis Severino	statsd.aspx?playerid=15890&position=P
Yohan Pino	statsd.aspx?playerid=6955&position=P
Mauricio Robles	statsd.aspx?playerid=8895&position=P
Johan Santana	statsd.aspx?playerid=755&position=P
Daryl Thompson	statsd.aspx?playerid=6603&position=P
Kevin Ohme	statsd.aspx?playerid=1687&position=P
Justin Duchscherer	statsd.aspx?playerid=910&position=P
Dan Meyer	statsd.aspx?playerid=4402&position=P
Steve Garrison	statsd.aspx?playerid=9869&position=P
Kevin Gausman	statsd.aspx?playerid=14107&position=P
Joe Horgan	statsd.aspx?playerid=2304&position=P
Adam Wainwright	statsd.aspx?playerid=2233&position=P
Phil Barzilla	statsd.aspx?playerid=3486&position=P
Hansel Robles	statsd.aspx?playerid=11801&position=P
Victor Zambrano	statsd.aspx?playerid=1237&position=P
Stefan Crichton	statsd.aspx?playerid=16058&position=P
Calvin Maduro	statsd.aspx?playerid=151&position=P
Wayne Franklin	statsd.aspx?playerid=557&position=P
Scott Oberg	statsd.aspx?playerid=13911&position=P
Mychal Givens	statsd.aspx?playerid=10430&position=P
Danny Barnes	statsd.aspx?playerid=11388&position=P
Caleb Cotham	statsd.aspx?playerid=10075&position=P
Pedro Beato	statsd.aspx?playerid=1330&position=P
Dana Eveland	statsd.aspx?playerid=5508&position=P
Max Fried	statsd.aspx?playerid=13743&position=P
Josh Ravin	statsd.aspx?playerid=2951&position=P
Marty McLeary	statsd.aspx?playerid=2022&position=P
Josh Johnson	statsd.aspx?playerid=4567&position=P
Gabe Molina	statsd.aspx?playerid=1575&position=P
Williams Perez	statsd.aspx?playerid=11592&position=P
Dillon Overton	statsd.aspx?playerid=15627&position=P
Jon Lester	statsd.aspx?playerid=4930&position=P
Paul Clemens	statsd.aspx?playerid=8037&position=P
Mike Hinckley	statsd.aspx?playerid=3769&position=P
Matt Barnes	statsd.aspx?playerid=12863&position=P
Neil Ramirez	statsd.aspx?playerid=7677&position=P
Jae Kuk Ryu	statsd.aspx?playerid=8228&position=P
Delvin James	statsd.aspx?playerid=1215&position=P
Kyle Martin	statsd.aspx?playerid=14860&position=P
Carlos Hernandez	statsd.aspx?playerid=560&position=P
Joe Mays	statsd.aspx?playerid=740&position=P
Garrett Olson	statsd.aspx?playerid=9889&position=P
Rich Rodriguez	statsd.aspx?playerid=1276&position=P
Jose Alvarado	statsd.aspx?playerid=17780&position=P
Jacob deGrom	statsd.aspx?playerid=10954&position=P
Matt Smith	statsd.aspx?playerid=3053&position=P
Michael Lorenzen	statsd.aspx?playerid=14843&position=P
Chris Volstad	statsd.aspx?playerid=9901&position=P
Casey Daigle	statsd.aspx?playerid=1880&position=P
John Holdzkom	statsd.aspx?playerid=9392&position=P
Rudy Owens	statsd.aspx?playerid=5226&position=P
Luis Atilano	statsd.aspx?playerid=3802&position=P
Sal Romano	statsd.aspx?playerid=13690&position=P
Yoervis Medina	statsd.aspx?playerid=10498&position=P
Justin Huisman	statsd.aspx?playerid=1914&position=P
Jimmy Journell	statsd.aspx?playerid=1161&position=P
Shairon Martis	statsd.aspx?playerid=6781&position=P
Tsuyoshi Wada	statsd.aspx?playerid=13046&position=P
Jason Berken	statsd.aspx?playerid=5673&position=P
Aaron Nola	statsd.aspx?playerid=16149&position=P
Jim Mecir	statsd.aspx?playerid=930&position=P
Claudio Vargas	statsd.aspx?playerid=1695&position=P
Brian Lawrence	statsd.aspx?playerid=1045&position=P
Zach Miner	statsd.aspx?playerid=3193&position=P
Alex Sanabia	statsd.aspx?playerid=5350&position=P
Sean Nolin	statsd.aspx?playerid=11341&position=P
Antonio Osuna	statsd.aspx?playerid=249&position=P
Mark Woodyard	statsd.aspx?playerid=3094&position=P
Julio Mateo	statsd.aspx?playerid=1087&position=P
Graham Godfrey	statsd.aspx?playerid=3128&position=P
Chaz Roe	statsd.aspx?playerid=9866&position=P
Sean Newcomb	statsd.aspx?playerid=16943&position=P
Gerrit Cole	statsd.aspx?playerid=13125&position=P
Bobby Cassevah	statsd.aspx?playerid=6950&position=P
Taylor Tankersley	statsd.aspx?playerid=8249&position=P
Daniel Moskos	statsd.aspx?playerid=2858&position=P
Samuel Deduno	statsd.aspx?playerid=5285&position=P
Jesse Crain	statsd.aspx?playerid=4817&position=P
Rheal Cormier	statsd.aspx?playerid=952&position=P
Keynan Middleton	statsd.aspx?playerid=15264&position=P
Renyel Pinto	statsd.aspx?playerid=2180&position=P
Ramon Ortiz	statsd.aspx?playerid=27&position=P
Randy Rosario	statsd.aspx?playerid=14508&position=P
Ryan Verdugo	statsd.aspx?playerid=9154&position=P
Andrew Bailey	statsd.aspx?playerid=1368&position=P
Joel Carreno	statsd.aspx?playerid=2746&position=P
Mark Lukasiewicz	statsd.aspx?playerid=21&position=P
Yoel Hernandez	statsd.aspx?playerid=2576&position=P
Steve Hathaway	statsd.aspx?playerid=15293&position=P
Bruce Chen	statsd.aspx?playerid=769&position=P
Pedro Villarreal	statsd.aspx?playerid=9904&position=P
Casey Crosby	statsd.aspx?playerid=5261&position=P
David Patton	statsd.aspx?playerid=7503&position=P
Allen Webster	statsd.aspx?playerid=3993&position=P
Mike Zagurski	statsd.aspx?playerid=9683&position=P
Mike Venafro	statsd.aspx?playerid=943&position=P
Hipolito Pichardo	statsd.aspx?playerid=1472&position=P
Frank Herrmann	statsd.aspx?playerid=7960&position=P
Sergio Romo	statsd.aspx?playerid=9817&position=P
Joel Pineiro	statsd.aspx?playerid=1094&position=P
Matt Langwell	statsd.aspx?playerid=8130&position=P
Dennis Cook	statsd.aspx?playerid=8&position=P
Jimmy Nelson	statsd.aspx?playerid=10547&position=P
Damaso Marte	statsd.aspx?playerid=247&position=P
Steve Trachsel	statsd.aspx?playerid=898&position=P
Chris Schwinden	statsd.aspx?playerid=7851&position=P
Tommy Kahnle	statsd.aspx?playerid=11384&position=P
Jonathan Holder	statsd.aspx?playerid=16588&position=P
Charles Nagy	statsd.aspx?playerid=397&position=P
Josh Beckett	statsd.aspx?playerid=510&position=P
Alex Wimmers	statsd.aspx?playerid=11394&position=P
Jimmy Barthmaier	statsd.aspx?playerid=6292&position=P
Ryan Dull	statsd.aspx?playerid=13974&position=P
Dustin McGowan	statsd.aspx?playerid=8600&position=P
Dan Reichert	statsd.aspx?playerid=624&position=P
Cliff Bartosh	statsd.aspx?playerid=1871&position=P
Dan Otero	statsd.aspx?playerid=7385&position=P
Chris Mabeus	statsd.aspx?playerid=1892&position=P
Freddy Dolsi	statsd.aspx?playerid=5424&position=P
Atahualpa Severino	statsd.aspx?playerid=5332&position=P
Andy Sisco	statsd.aspx?playerid=3706&position=P
Nate Jones	statsd.aspx?playerid=4696&position=P
Clint Nageotte	statsd.aspx?playerid=2156&position=P
Shane Carle	statsd.aspx?playerid=15258&position=P
Anibal Sanchez	statsd.aspx?playerid=3284&position=P
Tyler Matzek	statsd.aspx?playerid=10058&position=P
Shawn Sedlacek	statsd.aspx?playerid=1519&position=P
Ryan Weber	statsd.aspx?playerid=10160&position=P
Jeanmar Gomez	statsd.aspx?playerid=9033&position=P
Manny Parra	statsd.aspx?playerid=4279&position=P
Jair Jurrjens	statsd.aspx?playerid=5556&position=P
James Parr	statsd.aspx?playerid=7734&position=P
Felipe Paulino	statsd.aspx?playerid=3777&position=P
Edgar Santana	statsd.aspx?playerid=17355&position=P
Daniel Hudson	statsd.aspx?playerid=7146&position=P
Kevin McCarthy	statsd.aspx?playerid=15240&position=P
Guillermo Mota	statsd.aspx?playerid=1467&position=P
Chris Lambert	statsd.aspx?playerid=8047&position=P
Blaine Hardy	statsd.aspx?playerid=6499&position=P
Yimi Garcia	statsd.aspx?playerid=12095&position=P
Daniel Corcino	statsd.aspx?playerid=9266&position=P
Johnny Barbato	statsd.aspx?playerid=11440&position=P
Jose Paniagua	statsd.aspx?playerid=483&position=P
David Robertson	statsd.aspx?playerid=8241&position=P
Yohander Mendez	statsd.aspx?playerid=14391&position=P
Jackson Stephens	statsd.aspx?playerid=14420&position=P
Jhan Marinez	statsd.aspx?playerid=5830&position=P
Hector Mercado	statsd.aspx?playerid=960&position=P
Kane Davis	statsd.aspx?playerid=872&position=P
Chase Wright	statsd.aspx?playerid=3593&position=P
Matt Stites	statsd.aspx?playerid=12165&position=P
Eric Stults	statsd.aspx?playerid=8011&position=P
Anthony Slama	statsd.aspx?playerid=3064&position=P
C.J. Riefenhauser	statsd.aspx?playerid=11193&position=P
Scott Schoeneweis	statsd.aspx?playerid=33&position=P
Emiliano Fruto	statsd.aspx?playerid=3106&position=P
Tyler Walker	statsd.aspx?playerid=901&position=P
Wandy Rodriguez	statsd.aspx?playerid=2586&position=P
Zach Davies	statsd.aspx?playerid=13183&position=P
Ivan Nova	statsd.aspx?playerid=1994&position=P
Blake Wood	statsd.aspx?playerid=1345&position=P
Kazuhito Tadano	statsd.aspx?playerid=1917&position=P
Chad Paronto	statsd.aspx?playerid=399&position=P
Derek Holland	statsd.aspx?playerid=4141&position=P
Carson Fulmer	statsd.aspx?playerid=18311&position=P
Masato Yoshii	statsd.aspx?playerid=807&position=P
Matt Clement	statsd.aspx?playerid=271&position=P
Kyle McPherson	statsd.aspx?playerid=5009&position=P
Doug Davis	statsd.aspx?playerid=1244&position=P
Willie Banks	statsd.aspx?playerid=1434&position=P
Brian Tollberg	statsd.aspx?playerid=1055&position=P
Jon Adkins	statsd.aspx?playerid=1799&position=P
Cliff Politte	statsd.aspx?playerid=967&position=P
Dalier Hinojosa	statsd.aspx?playerid=15671&position=P
Denny Bautista	statsd.aspx?playerid=1947&position=P
Elizardo Ramirez	statsd.aspx?playerid=1946&position=P
Blake Hawksworth	statsd.aspx?playerid=8963&position=P
Andrew Carpenter	statsd.aspx?playerid=9533&position=P
Matt Dermody	statsd.aspx?playerid=14844&position=P
Julio Teheran	statsd.aspx?playerid=6797&position=P
Chad Cordero	statsd.aspx?playerid=1816&position=P
Shane Komine	statsd.aspx?playerid=4754&position=P
Jake Buchanan	statsd.aspx?playerid=10962&position=P
Jose Valverde	statsd.aspx?playerid=1726&position=P
Jack Leathersich	statsd.aspx?playerid=12562&position=P
Chris Reed	statsd.aspx?playerid=12801&position=P
Pat Strange	statsd.aspx?playerid=896&position=P
Jonathan Aro	statsd.aspx?playerid=14699&position=P
Kevin Millwood	statsd.aspx?playerid=106&position=P
Jon Gray	statsd.aspx?playerid=14916&position=P
Adam Pettyjohn	statsd.aspx?playerid=489&position=P
Armando Almanza	statsd.aspx?playerid=507&position=P
Brady Rodgers	statsd.aspx?playerid=13393&position=P
Shingo Takatsu	statsd.aspx?playerid=1896&position=P
Dennys Reyes	statsd.aspx?playerid=444&position=P
Scott Strickland	statsd.aspx?playerid=897&position=P
Caleb Smith	statsd.aspx?playerid=14875&position=P
Kyle McClellan	statsd.aspx?playerid=4845&position=P
Stephen Randolph	statsd.aspx?playerid=1655&position=P
Eddie Guardado	statsd.aspx?playerid=727&position=P
Scott Olsen	statsd.aspx?playerid=4529&position=P
Craig Dingman	statsd.aspx?playerid=318&position=P
Michael Ynoa	statsd.aspx?playerid=14093&position=P
Huston Street	statsd.aspx?playerid=8258&position=P
Jason Isringhausen	statsd.aspx?playerid=1158&position=P
Hideki Okajima	statsd.aspx?playerid=7763&position=P
Joely Rodriguez	statsd.aspx?playerid=11487&position=P
Juan Moreno	statsd.aspx?playerid=1465&position=P
Scott Rice	statsd.aspx?playerid=2743&position=P
Mario Hollands	statsd.aspx?playerid=10504&position=P
Billy Wagner	statsd.aspx?playerid=578&position=P
Matt DeWitt	statsd.aspx?playerid=1028&position=P
Dirk Hayhurst	statsd.aspx?playerid=6010&position=P
Mike Fetters	statsd.aspx?playerid=988&position=P
Jeremy Jeffress	statsd.aspx?playerid=9490&position=P
John Cornely	statsd.aspx?playerid=12364&position=P
Daniel Winkler	statsd.aspx?playerid=12237&position=P
Tim Worrell	statsd.aspx?playerid=1139&position=P
Mark DiFelice	statsd.aspx?playerid=2468&position=P
Daniel Cabrera	statsd.aspx?playerid=1931&position=P
Jerad Eickhoff	statsd.aspx?playerid=12664&position=P
Josh Outman	statsd.aspx?playerid=4004&position=P
Dan Wright	statsd.aspx?playerid=258&position=P
Julian Tavarez	statsd.aspx?playerid=541&position=P
Ben Sheets	statsd.aspx?playerid=710&position=P
Eric Gagne	statsd.aspx?playerid=650&position=P
Amaury Telemaco	statsd.aspx?playerid=1802&position=P
Ryan Bukvich	statsd.aspx?playerid=1531&position=P
John Grabow	statsd.aspx?playerid=1848&position=P
Juan Cerros	statsd.aspx?playerid=1839&position=P
Pat Hentgen	statsd.aspx?playerid=145&position=P
James Hoyt	statsd.aspx?playerid=14605&position=P
Trey Hodges	statsd.aspx?playerid=1608&position=P
Dustin Antolin	statsd.aspx?playerid=7119&position=P
Dave Maurer	statsd.aspx?playerid=394&position=P
Jason Pearson	statsd.aspx?playerid=1512&position=P
Hector Noesi	statsd.aspx?playerid=3292&position=P
Arnold Leon	statsd.aspx?playerid=5595&position=P
Edgar Olmos	statsd.aspx?playerid=10174&position=P
Nefi Ogando	statsd.aspx?playerid=12253&position=P
Kerry Wood	statsd.aspx?playerid=304&position=P
Josh Pearce	statsd.aspx?playerid=1175&position=P
William Cuevas	statsd.aspx?playerid=13331&position=P
John Rocker	statsd.aspx?playerid=1273&position=P
Carson Smith	statsd.aspx?playerid=13172&position=P
Donnie Veal	statsd.aspx?playerid=4741&position=P
Erik Davis	statsd.aspx?playerid=8422&position=P
Greg Mahle	statsd.aspx?playerid=16877&position=P
Neftali Feliz	statsd.aspx?playerid=18&position=P
Mike Fiers	statsd.aspx?playerid=7754&position=P
Steven Register	statsd.aspx?playerid=7463&position=P
Paco Rodriguez	statsd.aspx?playerid=13398&position=P
Daniel Herrera	statsd.aspx?playerid=4552&position=P
Kevin Beirne	statsd.aspx?playerid=638&position=P
Valerio de los Santos	statsd.aspx?playerid=681&position=P
Kevin Correia	statsd.aspx?playerid=1767&position=P
Bobby LaFromboise	statsd.aspx?playerid=7758&position=P
Dusty Hughes	statsd.aspx?playerid=6164&position=P
Sergio Mitre	statsd.aspx?playerid=1773&position=P
Francisco Rosario	statsd.aspx?playerid=2091&position=P
Jeremy Horst	statsd.aspx?playerid=596&position=P
Adam Eaton	statsd.aspx?playerid=1029&position=P
Adam Loewen	statsd.aspx?playerid=2134&position=P
Brooks Raley	statsd.aspx?playerid=10061&position=P
Jason Anderson	statsd.aspx?playerid=1661&position=P
Mark Redman	statsd.aspx?playerid=491&position=P
Drew Anderson	statsd.aspx?playerid=15130&position=P
Brian Sikorski	statsd.aspx?playerid=7603&position=P
Andrew Heaney	statsd.aspx?playerid=15423&position=P
Tyler Webb	statsd.aspx?playerid=14974&position=P
Kevin Shackelford	statsd.aspx?playerid=11012&position=P
Macay McBride	statsd.aspx?playerid=3475&position=P
Kevin Tolar	statsd.aspx?playerid=1009&position=P
